A/C/D/U,Valid-From Date,Valid To Date,Offer Display Name,Offer ID,License Agreement Type,Purchase Unit,Secondary License Type,End Customer Type,List Price,ERP Price,Material
ADD,20200401,99991231,Dynamics 365 Business Central Database Capacity,808e03a8-e655-4471-8384-a2d021f1ea0c,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,176.2,251.7,1OZ-00002
ADD,20200401,99991231,Dynamics 365 Business Central Database Capacity (Nonprofit Staff Pricing),7c19c0d2-6c3b-472e-9d40-6ddbe5636c2b,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,90.6,100.7,1OZ-00003
ADD,20200401,99991231,Dynamics 365 Business Central Database Capacity for Faculty,2567ee5c-23ab-4488-9e7b-08b54521a6f4,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,96.9,138.5,1P1-00002
ADD,20200401,99991231,Dynamics 365 Business Central Database Capacity for Students,91f39f68-ccc4-4c88-8cde-c4cfb54899b0,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,70.5,100.7,1P1-00003
ADD,20200401,99991231,Dynamics 365 Call Intelligence AddOn for Faculty,9d9aa164-1ac8-4d6c-9f1e-cb6173673f95,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,9912.1,13216.1,RNT-00003
ADD,20200401,99991231,IoT Intelligence Additional Machines,c3135f36-2fc3-4548-8c78-85efde24d69e,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,1101.3,1573.4,UTY-00002
ADD,20200401,99991231,IoT Intelligence Additional Machines (36 mo),a2601608-8ac1-40a4-b803-8354594265a1,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,1101.3,1573.4,UTY-00003
ADD,20200401,99991231,IoT Intelligence Additional Machines for Faculty,9097d4af-cbd2-4e04-a8f7-c99dc2967a90,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,605.7,865.3,UTZ-00002
ADD,20200401,99991231,IoT Intelligence Additional Machines for Students,8bfbe09a-5257-4996-a42d-e5bd3877acf2,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,440.5,629.3,UTZ-00003
ADD,20200401,99991231,IoT Intelligence Scenario,72f7ac4e-8c8e-4d9a-8e16-d04156cd8c97,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,6608.1,9440.1,UTW-00002
ADD,20200401,99991231,IoT Intelligence Scenario (36 mo),d5a39592-5546-4627-b4f0-75301f70f4a4,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,6608.1,9440.1,UTW-00003
ADD,20200401,99991231,IoT Intelligence Scenario for Faculty,f420fd9d-5bca-4b4f-bb1c-85d6766552ae,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,3634.4,5192.1,UTX-00002
ADD,20200401,99991231,IoT Intelligence Scenario for Students,3626a879-c1b2-451d-8c14-12470812bbfe,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,2643.2,3776,UTX-00003
ADD,20200401,99991231,Microsoft 365 A5 eDiscovery and Audit for faculty,5d7c0030-c2e9-4a8c-bed3-5a6dbf1e4449,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,8.56,10.7,1CH-00006
ADD,20200401,99991231,Microsoft 365 A5 eDiscovery and Audit for students,6c6e2e9c-2156-4f7c-9c78-f94393b750fe,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,7.05,8.81,1CH-00007
ADD,20200401,99991231,Microsoft 365 A5 Information Protection and Governance for faculty,0514821c-f7d8-41fc-8c94-59e59d3d6034,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,10.07,12.59,1CD-00006
ADD,20200401,99991231,Microsoft 365 A5 Information Protection and Governance for students,a91941ff-79a2-4476-a064-c5a6922e0bbd,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,8.06,10.07,1CD-00007
ADD,20200401,99991231,Microsoft 365 A5 Insider Risk Management for faculty,2ed867d7-fd08-474f-8353-502b500d1c9b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,8.56,10.7,1CG-00006
ADD,20200401,99991231,Microsoft 365 A5 Insider Risk Management for students,2ba72571-c0f0-4373-b999-d08cc1bb5edd,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,7.05,8.81,1CG-00007
ADD,20200401,99991231,Microsoft 365 Business Voice (without calling plan),cc69a07c-8c51-457f-bb2a-f21a62d6bede,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,60.42,75.52,PZY-00009
ADD,20200401,99991231,Microsoft 365 E5 eDiscovery and Audit,b8c46a9e-5585-4c81-bfd8-5e7480b27680,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,30.21,37.76,1CC-00005
ADD,20200401,99991231,Microsoft 365 E5 eDiscovery and Audit (Nonprofit Staff Pricing),cc4c4da8-f293-40de-a119-a7e07ddbc1b3,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,13.59,13.59,1CC-00006
ADD,20200401,99991231,Microsoft 365 E5 Information Protection and Governance,98b687f9-7590-48e9-835a-596d9b666cfb,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,35.24,44.05,1C9-00006
ADD,20200401,99991231,Microsoft 365 E5 Information Protection and Governance (Nonprofit Staff Pricing),ca5708b6-97ba-40a0-b8db-4078634da622,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,15.86,15.86,1C9-00007
ADD,20200401,99991231,Microsoft 365 E5 Insider Risk Management,853e72bc-69f0-4e06-a7a8-22e477c41bf6,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,30.21,37.76,1CB-00005
ADD,20200401,99991231,Microsoft 365 E5 Insider Risk Management (Nonprofit Staff Pricing),2666bd6a-3969-47c0-a784-62b1b3d3a2c1,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,13.59,13.59,1CB-00006
ADD,20200401,99991231,Microsoft 365 F1,1ce4a4ba-65f7-49e7-bb28-d92d07d58b86,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,20.14,25.17,1PI-00005
ADD,20200401,99991231,Microsoft 365 F1 Trial,dd97e36a-f0df-4a9a-b461-625420656511,Corporate,1 Month(s),TRIAL,CLOUD RESELLER CORPORATE,0,0,1PI-00006
ADD,20200401,99991231,Power Automate per user with attended RPA plan,a6d4244b-a98b-4640-b691-a32b4d81b6a1,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,188.8,251.7,1O4-00004
ADD,20200401,99991231,Power Automate unattended RPA add-on,d536d35a-dd81-4e5a-8f58-9bdd2d22a16b,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,708,944,1O8-00004
CHG,20200401,99991231,Microsoft 365 A5 Compliance for faculty,9f8f1756-f56f-421e-901a-e80e857cadb8,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,14.1,17.62,AAD-50159
CHG,20200401,99991231,Microsoft 365 A5 Compliance for students,f0f9f37a-539f-4f44-aef6-e37070149499,Academic,1 Month(s),ADDON,CLOUD RESELLER STUDENT,11.58,14.47,AAD-50160
CHG,20200401,99991231,Microsoft 365 E5 Compliance,320c24f4-6bf4-47cf-98e0-4f235ce09d15,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,50.35,62.93,AAD-41524
CHG,20200401,99991231,Microsoft 365 E5 Compliance (Nonprofit Staff Pricing),216d8606-b45f-41cf-b02a-ed270b7f246b,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,22.66,25.17,AAD-41523
DEL,20200401,99991231,Microsoft Power Apps Plan 1 (Qualified Offer),2389eb32-a60d-474a-936c-5feb8ab06aad,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,35.2,44.1,AAA-33898
DEL,20200401,99991231,Microsoft Power Apps Plan 1 (Qualified Offer) (Nonprofit Staff Pricing),49683d3a-c60d-4fae-aa32-50222ca5dde2,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,15.9,17.6,AAD-39975
DEL,20200401,99991231,Microsoft Power Apps Plan 1 (Qualified Offer) for Faculty,29292213-53d6-4def-9b72-86f6326a48a6,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,19.4,24.2,AAA-34571
DEL,20200401,99991231,Microsoft Power Apps Plan 1 (Qualified Offer) for Students,fb0aa8c3-0111-4555-b463-2614c834b5c8,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,14.1,17.6,AAA-34572
DEL,20200401,99991231,Microsoft Power Apps Plan 2 (Qualified Offer),525a468b-18eb-4d4b-b556-02e2699de020,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,201.4,251.7,AAA-33903
DEL,20200401,99991231,Microsoft Power Apps Plan 2 (Qualified Offer) (Nonprofit Staff Pricing),26366bbe-de86-4d44-aa1d-a421be57e09c,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,90.6,100.7,AAD-39977
DEL,20200401,99991231,Microsoft Power Apps Plan 2 (Qualified Offer) for Faculty,f0157581-ad19-46d2-9981-bd5a0e9b40fd,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,110.8,138.5,AAA-34583
DEL,20200401,99991231,Microsoft Power Apps Plan 2 (Qualified Offer) for Students,0df87001-8d06-4feb-b105-932300016d05,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,80.6,100.7,AAA-34584
DEL,20200401,99991231,Microsoft Power Automate Plan 1 (Qualified Offer),3dd9350b-27d6-4501-93a4-c8d107f1de47,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,25.2,31.5,AAA-33901
DEL,20200401,99991231,Microsoft Power Automate Plan 1 (Qualified Offer) (Nonprofit Staff Pricing),12d27489-c09f-421d-9b92-5920d874cd6c,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,11.3,12.6,DNU-00003
DEL,20200401,99991231,Microsoft Power Automate Plan 1 (Qualified Offer) for Faculty,2369e688-7e9d-4e19-bbac-11186e15bcbf,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,13.8,17.3,AAA-33915
DEL,20200401,99991231,Microsoft Power Automate Plan 1 (Qualified Offer) for Students,ae02e3b5-2a44-4fab-9911-d83963417286,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,10.1,12.6,AAA-33916
DEL,20200401,99991231,Microsoft Power Automate Plan 2 (Qualified Offer),39a72396-9c43-46e2-8bb9-efef342c8f76,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,75.5,94.4,AAA-33910
DEL,20200401,99991231,Microsoft Power Automate Plan 2 (Qualified Offer) (Nonprofit Staff Pricing),c48fc10b-6b12-4ff5-bd8b-f9272f59fa4d,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,34,37.8,DNW-00002
DEL,20200401,99991231,Microsoft Power Automate Plan 2 (Qualified Offer) for Faculty,c3cccd3e-4c79-4c23-a541-52e048dd24f0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,41.5,51.9,AAA-34579
DEL,20200401,99991231,Microsoft Power Automate Plan 2 (Qualified Offer) for Students,61d37e6f-e2d2-480c-94a3-a8635472d6fd,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,30.2,37.8,AAA-34580
UNC,20200401,99991231,Advanced eDiscovery Storage,1c410588-da3b-4f88-b38f-707eb9de46c0,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,503.47,629.34,AAA-99919
UNC,20200401,99991231,Advanced eDiscovery Storage for faculty,9e63cfd2-61f9-4c41-964a-2a47bcc39a0d,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,100.69,125.87,AAA-99921
UNC,20200401,99991231,AI Builder Capacity add-on,7779a4ba-bd21-457c-8b3f-b3baa74fc99c,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,2360,3146.7,SDQ-00002
UNC,20200401,99991231,AI Builder Capacity add-on (Nonprofit Staff Pricing),f18a0553-97a3-4456-9e27-cbf174fd8783,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,1982.4,2202.7,SDQ-00003
UNC,20200401,99991231,AI Builder Capacity add-on for Faculty,632ed93a-9a93-4b43-9e63-f43497d7ad57,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,1652,2202.7,SDR-00002
UNC,20200401,99991231,Azure Active Directory Basic for Faculty,7da6cd50-24d3-477f-8848-3fad610535f9,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,0,0,AAA-21016
UNC,20200401,99991231,Azure Active Directory Basic for Students,afb11d0e-f236-4915-a38a-53153e27c9ff,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-21017
UNC,20200401,99991231,Azure Active Directory Premium P1,16c9f982-a827-4003-a88e-e75df1927f27,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,30.21,37.76,AAA-11444
UNC,20200401,99991231,Azure Active Directory Premium P1 (Nonprofit Staff Pricing),4dcde53b-1462-48e9-a7cb-77dc81ad734f,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,8.5,9.4,AAD-26748
UNC,20200401,99991231,Azure Active Directory Premium P1 for Faculty,3e3e9ccc-cdd4-4c7d-8644-336431f50e2b,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,3,3.8,AAA-21014
UNC,20200401,99991231,Azure Active Directory Premium P1 for Students,2084c385-65b3-4fac-867b-e9a2e1dde635,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,1.51,1.89,AAA-21015
UNC,20200401,99991231,Azure Active Directory Premium P1 for Students use benefit,4e61b7b8-9e0b-407c-a022-fb268080a11c,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAD-22167
UNC,20200401,99991231,Azure Active Directory Premium P2,e59159fc-6f67-4599-b3cb-17ff4020f643,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,45.3,56.6,AAA-22368
UNC,20200401,99991231,Azure Active Directory Premium P2 (Nonprofit Staff Pricing),4beb16b5-63ef-4782-98c5-a6ff73c7272f,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,12.7,14.2,AAD-26750
UNC,20200401,99991231,Azure Active Directory Premium P2 for Faculty,da22b4b5-e211-4e95-905d-fc24ff5a90a9,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,4.5,5.7,AAA-22369
UNC,20200401,99991231,Azure Active Directory Premium P2 for Students,190adaa1-f3fc-40d3-94f3-1474ef1629d0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,2.3,2.8,AAA-22370
UNC,20200401,99991231,Azure Active Directory Premium P2 for Students use benefit,5c923d96-3c69-46ed-84b2-caaa4be1e3f0,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAD-22168
UNC,20200401,99991231,Azure Advanced Threat Protection for Users,a19a625a-6780-4f8f-9a86-85979b7f82d0,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,27.7,34.6,AAD-10001
UNC,20200401,99991231,Azure Advanced Threat Protection for Users (Nonprofit Staff Pricing),a015a328-45eb-481f-b83e-70d8fa6a984f,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,7.8,8.7,AAD-26753
UNC,20200401,99991231,Azure Advanced Threat Protection for Users for Faculty,9250dc5f-a50b-4887-bb9a-57a9efead4f8,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5.5,6.9,AAD-10004
UNC,20200401,99991231,Azure Advanced Threat Protection for Users for Students,a81d31c7-197f-482e-bb0d-87c30bacc123,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,5.5,6.9,AAD-10003
UNC,20200401,99991231,Azure Information Protection Premium P1,648bf77b-1f0a-4911-8066-caf37d67dc72,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,10.07,12.59,AAA-06234
UNC,20200401,99991231,Azure Information Protection Premium P1 (Nonprofit Staff Pricing),455413c3-9f18-438f-a359-a4e3c0dd9da2,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,2.8,3.1,AAD-26755
UNC,20200401,99991231,Azure Information Protection Premium P1 for Faculty,dbf3d646-ff57-461f-910c-f2a922820475,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,2,2.5,AAA-21018
UNC,20200401,99991231,Azure Information Protection Premium P1 for Students,d4a16afd-1d3f-4761-82cb-408a6dbc0f1f,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,1.51,1.89,AAA-21019
DEL,20200401,99991231,Azure Information Protection Premium P2,0962a210-418f-4d36-ba9c-4f01c673f57c,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,25.2,31.5,AAA-30406
DEL,20200401,99991231,Azure Information Protection Premium P2 (Nonprofit Staff Pricing),03c4a7a5-d45d-4a7e-8225-f32c87ab916f,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,7.1,7.9,AAD-26757
DEL,20200401,99991231,Azure Information Protection Premium P2 for Faculty,d10fa413-a055-4196-b18f-a014908c7208,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,5,6.3,AAA-30407
DEL,20200401,99991231,Azure Information Protection Premium P2 for Students,edf471ca-1ff8-4378-a057-276ef3b430ba,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,5,6.3,AAA-30408
UNC,20200401,99991231,Business Apps (free),05933b83-04d1-4ac6-bfcd-dbbbfc834483,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,0,0,AAA-99886
UNC,20200401,99991231,Chat session for Virtual Agent,ea1bd0f8-d05a-4e61-8b0e-aebf37af4cb5,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,2124,2832,RYZ-00003
UNC,20200401,99991231,Chat session for Virtual Agent (Nonprofit Staff Pricing),98fefc3f-8815-479a-9d0b-f6a95f20cff2,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,1784.2,1982.4,RYZ-00002
UNC,20200401,99991231,Chat session for Virtual Agent for Faculty,319142c5-ccd7-4c9c-aec0-d60f25330f8e,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,1486.8,1982.4,RZF-00002
UNC,20200401,99991231,Common Area Phone,4d8f3b90-29b3-4e7b-b37c-4a435ddef1d9,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,40.28,50.35,AAA-99903
UNC,20200401,99991231,Common Area Phone for faculty,ecb60fd2-bbaa-449f-a458-e9eec9ce08d6,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,15.1,18.88,AAA-99912
UNC,20200401,99991231,Common Area Phone for students,59b9b348-02a2-40de-90cf-23b76d6616ca,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,11.33,14.16,AAA-99916
UNC,20200401,99991231,Common Data Service Database Capacity,d31fcbc0-aaf7-48b7-af12-900c05a60594,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,188.8,251.7,AAD-51850
UNC,20200401,99991231,Common Data Service Database Capacity (Nonprofit Staff Pricing),ff1f51c6-7b45-41dc-96cb-706909f9726a,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,158.6,176.2,AAD-51849
UNC,20200401,99991231,Common Data Service Database Capacity for Education,cb2ff97f-cdd5-4a14-b655-9f5d0aa58e27,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER EDUCATION,132.2,176.2,AAD-51851
UNC,20200401,99991231,Common Data Service File Capacity,8c52358f-22a4-4e38-be86-730f138c2c1e,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,9.4,12.6,AAD-51853
UNC,20200401,99991231,Common Data Service File Capacity (Nonprofit Staff Pricing),21d50969-539d-4119-9c66-2e1a265df11b,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,7.9,8.8,AAD-51852
UNC,20200401,99991231,Common Data Service File Capacity for Education,96cf7b37-c213-4626-a613-2f6c75f6b901,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER EDUCATION,6.6,8.8,AAD-51854
UNC,20200401,99991231,Common Data Service Log Capacity,b91d164b-7a81-4398-a2f8-70d5074001c9,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,47.2,62.9,AAD-51856
UNC,20200401,99991231,Common Data Service Log Capacity (Nonprofit Staff Pricing),ba76cb7a-6bb8-4af5-821b-11e103ca4839,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,39.6,44.1,AAD-51855
UNC,20200401,99991231,Common Data Service Log Capacity for Education,c2783c39-f49d-4987-b753-fdbaad00ac54,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER EDUCATION,33,44.1,AAD-51857
UNC,20200401,99991231,Dynamics 365 - Additional Database Storage (Qualified Offer),fbf0328a-8b0f-47a6-9483-dc2b36183fce,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,23.6,31.5,AAA-11932
UNC,20200401,99991231,Dynamics 365 - Additional Database Storage (Qualified Offer) (Nonprofit Staff Pricing),f3781a92-d114-4f33-a820-f942bf4f8831,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,19.8,22,AAD-14484
UNC,20200401,99991231,Dynamics 365 - Additional Database Storage (Qualified Offer) for Faculty,b12490bb-960c-458b-9a59-8335a6616538,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,16.5,22,AAD-39783
UNC,20200401,99991231,Dynamics 365 - Additional Non-Production Instance (Qualified Offer),3396e762-af96-42f1-bea4-5c97a1efa94f,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,708,944,AAA-11934
UNC,20200401,99991231,Dynamics 365 - Additional Non-Production Instance (Qualified Offer) (Nonprofit Staff Pricing),76151cac-a731-4cd0-a3f9-8093af4905e5,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,620.2,689.1,AAD-14485
UNC,20200401,99991231,Dynamics 365 - Additional Production Instance (Qualified Offer),2bcf9fe8-8b65-4fcf-9240-419203fb8cf4,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,2591.3,3455.1,AAA-11933
UNC,20200401,99991231,Dynamics 365 - Additional Production Instance (Qualified Offer) (Nonprofit Staff Pricing),86ddd424-3645-485c-b89c-0025e6c3b2da,Charity,1 Month(s),ADDON,CLOUD RESELLER CHARITY,1274.9,1416.6,AAD-14488
UNC,20200401,99991231,Dynamics 365 Asset Management Addl Assets,49d50c07-2e9c-44ba-8a8a-682667ff5c8b,Corporate,1 Month(s),ADDON,CLOUD RESELLER CORPORATE,440.5,629.3,RZY-00003
UNC,20200401,99991231,Dynamics 365 Asset Management Addl Assets for Faculty,4afd07ff-7e40-46a0-90e7-1806d0ee8313,Academic,1 Month(s),ADDON,CLOUD RESELLER FACULTY,308.4,440.5,RZZ-00003
UNC,20200401,99991231,Dynamics 365 Business Central Device,5b04b78c-fd36-4cf3-a7a5-3457991c8b79,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,176.2,251.7,L2T-00001
UNC,20200401,99991231,Dynamics 365 Business Central Device from DPL or Bus Ed (Qualified Offer),a8f4144e-d1d9-48d7-8966-dc6a32d28a30,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,105.7,151,L2T-00002
UNC,20200401,99991231,Dynamics 365 Business Central Essential,1a90ee13-2cb4-4785-bb0f-542813f00a37,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,308.4,440.5,AAD-11678
UNC,20200401,99991231,Dynamics 365 Business Central Essential (36 mo),2738e396-9f13-4a67-b0da-4cbbf082ac44,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,308.4,440.5,KZW-00001
UNC,20200401,99991231,Dynamics 365 Business Central Essential (Nonprofit Staff Pricing),51385505-6308-41d2-aabb-86d69eba47f3,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,158.6,176.2,AAD-20594
UNC,20200401,99991231,Dynamics 365 Business Central Essential for Faculty,ceedd55e-fc9a-45b1-9001-d6d51f2d4be2,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,169.6,242.3,AAD-20600
UNC,20200401,99991231,Dynamics 365 Business Central Essential for Students,11feeeaf-cbbb-4498-bf85-6822eb2122ea,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,123.4,176.2,AAD-20601
UNC,20200401,99991231,Dynamics 365 Business Central Essential from DPL or Bus Ed (Qualified Offer),560fa381-0485-4a44-aad7-7133825b7e36,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,185,264.3,AAD-11682
UNC,20200401,99991231,Dynamics 365 Business Central External Accountant,88f9eb8a-0636-45e8-a601-553e0a48aa9e,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,0,0,AAD-26689
UNC,20200401,99991231,Dynamics 365 Business Central External Accountant (36 mo),01eb6543-e1fe-40d0-abee-3fb77784434d,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,0,0,DLT-00001
UNC,20200401,99991231,Dynamics 365 Business Central External Accountant for Faculty,e9df434f-0be9-440b-a06b-0dc0ce93be93,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,0,0,AAA-31203
UNC,20200401,99991231,Dynamics 365 Business Central External Accountant for Students,d884fc51-643d-4f12-bbf5-a13e9320a950,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,0,0,AAA-31202
UNC,20200401,99991231,Dynamics 365 Business Central Premium,30e97275-fad8-48d4-bc0a-81840365c119,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,440.5,629.3,AAD-11679
UNC,20200401,99991231,Dynamics 365 Business Central Premium (36 mo),ee3b3efe-c74c-4b05-8f90-d95a60049655,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,440.5,629.3,KZX-00001
UNC,20200401,99991231,Dynamics 365 Business Central Premium (Nonprofit Staff Pricing),56a82199-0fa8-45d5-810f-b2c7d7fa2cba,Charity,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CHARITY,226.6,251.7,AAD-20596
UNC,20200401,99991231,Dynamics 365 Business Central Premium for Faculty,b023d59e-7451-4817-a52d-749ff3918e83,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER FACULTY,242.3,346.1,AAD-20602
UNC,20200401,99991231,Dynamics 365 Business Central Premium for Students,844c4b77-dfb5-45c9-aaa4-bf1e70dd73c8,Academic,1 Month(s),NON-SPECIFIC,CLOUD RESELLER STUDENT,176.2,251.7,AAD-20603
UNC,20200401,99991231,Dynamics 365 Business Central Premium from DPL or Bus Ed (Qualified Offer),5f86062e-b7a4-497f-bfcb-2b8899d66651,Corporate,1 Month(s),NON-SPECIFIC,CLOUD RESELLER CORPORATE,264.3,377.6,AAD-11683
